group,id,course,trimester,grade
7,333,Herbalism and Medicine,2,11.75
7,333,Herbalism and Medicine,2,13
7,333,Herbalism and Medicine,2,12
7,333,Hunting and Gathering Skills,3,14.5
7,333,Hunting and Gathering Skills,3,10.5
7,333,Hunting and Gathering Skills,3,11
7,333,Hunting and Gathering Skills,3,16
7,333,Hunting and Gathering Skills,3,12.5
7,333,Hunting and Gathering Skills,3,11.5
7,333,Hunting and Gathering Skills,3,16
7,333,Language and Linguistics,3,10.2
7,333,Language and Linguistics,3,7.3
7,333,Language and Linguistics,3,8.7
7,333,Language and Linguistics,3,11.2
7,333,Shamanism and Spiritual Practices,3,9
7,333,Shamanism and Spiritual Practices,3,8.5
7,333,Shamanism and Spiritual Practices,3,4
7,333,Shamanism and Spiritual Practices,3,9.5
7,333,Shamanism and Spiritual Practices,3,8.5
7,333,Shamanism and Spiritual Practices,3,8.5
7,333,Shamanism and Spiritual Practices,3,8.5
7,333,Shamanism and Spiritual Practices,3,2
7,333,Shamanism and Spiritual Practices,3,7
7,333,Shamanism and Spiritual Practices,3,8
7,333,Social Organization and Governance,1,14
7,333,Social Organization and Governance,1,15
7,333,Social Organization and Governance,1,14
7,333,Social Organization and Governance,1,16
7,333,Social Organization and Governance,1,14
7,333,Social Organization and Governance,1,15
7,333,Social Organization and Governance,1,13
7,333,Social Organization and Governance,1,13
7,333,Tribal Lore and Traditions,2,18.25
7,333,Tribal Lore and Traditions,2,16.25
7,333,Tribal Lore and Traditions,2,15.75
7,333,Tribal Lore and Traditions,2,6.75
7,333,Tribal Lore and Traditions,2,15.5
7,333,Warfare and Diplomacy,3,11.5
7,333,Warfare and Diplomacy,3,12.5
7,333,Warfare and Diplomacy,3,15.25
7,333,Warfare and Diplomacy,3,12.5
7,333,Warfare and Diplomacy,3,16
7,357,Art and Symbolism,1,6.5
7,357,Art and Symbolism,1,6
7,357,Art and Symbolism,1,9
7,357,Astronomy and Celestial Navigation,2,9.5
7,357,Astronomy and Celestial Navigation,2,11
7,357,Astronomy and Celestial Navigation,2,15
7,357,Astronomy and Celestial Navigation,2,10
7,357,Environmental Stewardship,2,15.75
7,357,Environmental Stewardship,2,14.75
7,357,Environmental Stewardship,2,10.5
7,357,Herbalism and Medicine,2,11.25
7,357,Herbalism and Medicine,2,5.75
7,357,Herbalism and Medicine,2,11.5
7,357,Hunting and Gathering Skills,3,12.5
7,357,Hunting and Gathering Skills,3,11.5
7,357,Hunting and Gathering Skills,3,13
7,357,Hunting and Gathering Skills,3,7.5
7,357,Hunting and Gathering Skills,3,12.5
7,357,Hunting and Gathering Skills,3,9
7,357,Hunting and Gathering Skills,3,9
7,357,Language and Linguistics,3,10.2
7,357,Language and Linguistics,3,12.3
7,357,Language and Linguistics,3,13.2
7,357,Language and Linguistics,3,8.6
7,357,Shamanism and Spiritual Practices,3,0
7,357,Shamanism and Spiritual Practices,3,7
7,357,Shamanism and Spiritual Practices,3,2.5
7,357,Shamanism and Spiritual Practices,3,4
7,357,Shamanism and Spiritual Practices,3,13.5
7,357,Shamanism and Spiritual Practices,3,7
7,357,Shamanism and Spiritual Practices,3,7
7,357,Shamanism and Spiritual Practices,3,8
7,357,Shamanism and Spiritual Practices,3,8.5
7,357,Shamanism and Spiritual Practices,3,9.5
7,357,Social Organization and Governance,1,13
7,357,Social Organization and Governance,1,14
7,357,Social Organization and Governance,1,14
7,357,Social Organization and Governance,1,15
7,357,Social Organization and Governance,1,12
7,357,Social Organization and Governance,1,14
7,357,Social Organization and Governance,1,15
7,357,Tribal Lore and Traditions,2,10
7,357,Tribal Lore and Traditions,2,8.25
7,357,Tribal Lore and Traditions,2,15.75
7,357,Tribal Lore and Traditions,2,11
7,357,Tribal Lore and Traditions,2,17.75
7,357,Warfare and Diplomacy,3,9
7,357,Warfare and Diplomacy,3,12.5
7,357,Warfare and Diplomacy,3,13
7,357,Warfare and Diplomacy,3,17
7,357,Warfare and Diplomacy,3,13.75
7,372,Art and Symbolism,1,6
7,372,Art and Symbolism,1,8
7,372,Art and Symbolism,1,9.5
7,372,Astronomy and Celestial Navigation,2,10.5
7,372,Astronomy and Celestial Navigation,2,12
7,372,Astronomy and Celestial Navigation,2,14
7,372,Environmental Stewardship,2,7.5
7,372,Environmental Stewardship,2,11.75
7,372,Environmental Stewardship,2,16.75
7,372,Herbalism and Medicine,2,7.5
7,372,Herbalism and Medicine,2,10.5
7,372,Herbalism and Medicine,2,12.25
7,372,Hunting and Gathering Skills,3,10.5
7,372,Hunting and Gathering Skills,3,7
7,372,Hunting and Gathering Skills,3,11.5
7,372,Hunting and Gathering Skills,3,12.5
7,372,Hunting and Gathering Skills,3,10.5
7,372,Hunting and Gathering Skills,3,9.5
7,372,Hunting and Gathering Skills,3,14.5
7,372,Language and Linguistics,3,11.7
7,372,Language and Linguistics,3,10.6
7,372,Language and Linguistics,3,9.5
7,372,Language and Linguistics,3,8.2
7,372,Shamanism and Spiritual Practices,3,6
7,372,Shamanism and Spiritual Practices,3,9.5
7,372,Shamanism and Spiritual Practices,3,4.5
7,372,Shamanism and Spiritual Practices,3,6.5
7,372,Shamanism and Spiritual Practices,3,9.5
7,372,Shamanism and Spiritual Practices,3,7.5
7,372,Shamanism and Spiritual Practices,3,12
7,372,Shamanism and Spiritual Practices,3,9.5
7,372,Shamanism and Spiritual Practices,3,5.5
7,372,Shamanism and Spiritual Practices,3,3.5
7,372,Social Organization and Governance,1,12
7,372,Social Organization and Governance,1,15
7,372,Social Organization and Governance,1,12
7,372,Social Organization and Governance,1,14
7,372,Social Organization and Governance,1,15
7,372,Social Organization and Governance,1,14
7,372,Social Organization and Governance,1,13
7,372,Social Organization and Governance,1,17
7,372,Tribal Lore and Traditions,2,16.5
7,372,Tribal Lore and Traditions,2,14
7,372,Tribal Lore and Traditions,2,11.5
7,372,Tribal Lore and Traditions,2,14.25
7,372,Tribal Lore and Traditions,2,15.75
7,372,Warfare and Diplomacy,3,9.75
7,372,Warfare and Diplomacy,3,17
7,372,Warfare and Diplomacy,3,13.5
7,372,Warfare and Diplomacy,3,9.25
7,372,Warfare and Diplomacy,3,14
7,383,Art and Symbolism,1,13.5
7,383,Art and Symbolism,1,7.5
7,383,Art and Symbolism,1,12
7,383,Astronomy and Celestial Navigation,2,14
7,383,Astronomy and Celestial Navigation,2,10
7,383,Astronomy and Celestial Navigation,2,9.5
7,383,Astronomy and Celestial Navigation,2,15
7,383,Environmental Stewardship,2,14.5
7,383,Environmental Stewardship,2,14.25
7,383,Environmental Stewardship,2,18
7,383,Herbalism and Medicine,2,13.75
7,383,Herbalism and Medicine,2,10.75
7,383,Hunting and Gathering Skills,3,11
7,383,Hunting and Gathering Skills,3,14.5
7,383,Hunting and Gathering Skills,3,10
7,383,Hunting and Gathering Skills,3,13
7,383,Hunting and Gathering Skills,3,14
7,383,Hunting and Gathering Skills,3,17
7,383,Hunting and Gathering Skills,3,12
7,383,Language and Linguistics,3,10.9
7,383,Language and Linguistics,3,9.7
7,383,Language and Linguistics,3,10.2
7,383,Language and Linguistics,3,10.1
7,383,Shamanism and Spiritual Practices,3,5
7,383,Shamanism and Spiritual Practices,3,12
7,383,Shamanism and Spiritual Practices,3,9
7,383,Shamanism and Spiritual Practices,3,10
7,383,Shamanism and Spiritual Practices,3,7
7,383,Shamanism and Spiritual Practices,3,6.5
7,383,Shamanism and Spiritual Practices,3,6.5
7,383,Shamanism and Spiritual Practices,3,14
7,383,Shamanism and Spiritual Practices,3,8
7,383,Shamanism and Spiritual Practices,3,13
7,383,Social Organization and Governance,1,14
7,383,Social Organization and Governance,1,17
7,383,Social Organization and Governance,1,13
7,383,Social Organization and Governance,1,14
7,383,Social Organization and Governance,1,15
7,383,Social Organization and Governance,1,14
7,383,Social Organization and Governance,1,15
7,383,Social Organization and Governance,1,16
7,383,Tribal Lore and Traditions,2,8.75
7,383,Tribal Lore and Traditions,2,9.75
7,383,Tribal Lore and Traditions,2,14.75
7,383,Tribal Lore and Traditions,2,5.75
7,383,Tribal Lore and Traditions,2,14.75
7,383,Warfare and Diplomacy,3,15.25
7,383,Warfare and Diplomacy,3,18
7,383,Warfare and Diplomacy,3,12
7,383,Warfare and Diplomacy,3,13.5
7,383,Warfare and Diplomacy,3,16.75
7,397,Art and Symbolism,1,5.5
7,397,Art and Symbolism,1,3
7,397,Art and Symbolism,1,10.5
7,397,Astronomy and Celestial Navigation,2,12
7,397,Astronomy and Celestial Navigation,2,12
7,397,Astronomy and Celestial Navigation,2,14.5
7,397,Astronomy and Celestial Navigation,2,10.5
7,397,Environmental Stewardship,2,10.25
7,397,Environmental Stewardship,2,13.25
7,397,Environmental Stewardship,2,16.5
7,397,Herbalism and Medicine,2,13
7,397,Herbalism and Medicine,2,11.25
7,397,Herbalism and Medicine,2,6.25
7,397,Hunting and Gathering Skills,3,11.5
7,397,Hunting and Gathering Skills,3,9
7,397,Hunting and Gathering Skills,3,12
7,397,Hunting and Gathering Skills,3,14.5
7,397,Hunting and Gathering Skills,3,13.5
7,397,Hunting and Gathering Skills,3,12.5
7,397,Hunting and Gathering Skills,3,12
7,397,Language and Linguistics,3,9.8
7,397,Language and Linguistics,3,13.1
7,397,Language and Linguistics,3,11.5
7,397,Language and Linguistics,3,8.8
7,397,Shamanism and Spiritual Practices,3,5
7,397,Shamanism and Spiritual Practices,3,6
7,397,Shamanism and Spiritual Practices,3,8
7,397,Shamanism and Spiritual Practices,3,2.5
7,397,Shamanism and Spiritual Practices,3,7
7,397,Shamanism and Spiritual Practices,3,11
7,397,Shamanism and Spiritual Practices,3,11
7,397,Shamanism and Spiritual Practices,3,5.5
7,397,Shamanism and Spiritual Practices,3,7.5
7,397,Shamanism and Spiritual Practices,3,4.5
7,397,Social Organization and Governance,1,12
7,397,Social Organization and Governance,1,15
7,397,Social Organization and Governance,1,11
7,397,Social Organization and Governance,1,15
7,397,Social Organization and Governance,1,16
7,397,Social Organization and Governance,1,13
7,397,Social Organization and Governance,1,15
7,397,Social Organization and Governance,1,14
7,397,Tribal Lore and Traditions,2,14.5
7,397,Tribal Lore and Traditions,2,17
7,397,Tribal Lore and Traditions,2,11.25
7,397,Tribal Lore and Traditions,2,14.25
7,397,Tribal Lore and Traditions,2,16.25
7,397,Warfare and Diplomacy,3,11.25
7,397,Warfare and Diplomacy,3,14.25
7,397,Warfare and Diplomacy,3,14
7,397,Warfare and Diplomacy,3,11.75
7,415,Art and Symbolism,1,12
7,415,Art and Symbolism,1,13.5
7,415,Art and Symbolism,1,14
7,415,Astronomy and Celestial Navigation,2,11.5
7,415,Astronomy and Celestial Navigation,2,13
7,415,Astronomy and Celestial Navigation,2,11.5
7,415,Astronomy and Celestial Navigation,2,11
7,415,Environmental Stewardship,2,5.75
7,415,Environmental Stewardship,2,12
7,415,Environmental Stewardship,2,6.75
7,415,Herbalism and Medicine,2,13.25
7,415,Herbalism and Medicine,2,8
7,415,Hunting and Gathering Skills,3,11
7,415,Hunting and Gathering Skills,3,7.5
7,415,Hunting and Gathering Skills,3,10.5
7,415,Hunting and Gathering Skills,3,9.5
7,415,Hunting and Gathering Skills,3,12
7,415,Hunting and Gathering Skills,3,8.5
7,415,Hunting and Gathering Skills,3,8.5
7,415,Language and Linguistics,3,8.9
7,415,Language and Linguistics,3,9.7
7,415,Language and Linguistics,3,12.1
7,415,Shamanism and Spiritual Practices,3,9
7,415,Shamanism and Spiritual Practices,3,7.5
7,415,Shamanism and Spiritual Practices,3,9.5
7,415,Shamanism and Spiritual Practices,3,6
7,415,Shamanism and Spiritual Practices,3,12
7,415,Shamanism and Spiritual Practices,3,10
7,415,Shamanism and Spiritual Practices,3,11
7,415,Shamanism and Spiritual Practices,3,6
7,415,Shamanism and Spiritual Practices,3,8.5
7,415,Social Organization and Governance,1,17
7,415,Social Organization and Governance,1,15
7,415,Social Organization and Governance,1,16
7,415,Social Organization and Governance,1,14
7,415,Social Organization and Governance,1,15
7,415,Social Organization and Governance,1,15
7,415,Social Organization and Governance,1,14
7,415,Social Organization and Governance,1,13
7,415,Tribal Lore and Traditions,2,18
7,415,Tribal Lore and Traditions,2,10
7,415,Tribal Lore and Traditions,2,11.75
7,415,Tribal Lore and Traditions,2,18
7,415,Tribal Lore and Traditions,2,15
7,415,Warfare and Diplomacy,3,16.5
7,415,Warfare and Diplomacy,3,16.5
7,415,Warfare and Diplomacy,3,14.5
7,415,Warfare and Diplomacy,3,13
7,415,Warfare and Diplomacy,3,13
7,444,Art and Symbolism,1,7.5
7,444,Art and Symbolism,1,7
7,444,Art and Symbolism,1,13.5
7,444,Astronomy and Celestial Navigation,2,11.5
7,444,Astronomy and Celestial Navigation,2,11
7,444,Astronomy and Celestial Navigation,2,10
7,444,Astronomy and Celestial Navigation,2,10
7,444,Environmental Stewardship,2,9.25
7,444,Environmental Stewardship,2,10.25
7,444,Environmental Stewardship,2,15.25
7,444,Herbalism and Medicine,2,12
7,444,Herbalism and Medicine,2,7.25
7,444,Herbalism and Medicine,2,9.75
7,444,Hunting and Gathering Skills,3,14.5
7,444,Hunting and Gathering Skills,3,9.5
7,444,Hunting and Gathering Skills,3,15
7,444,Hunting and Gathering Skills,3,11
7,444,Hunting and Gathering Skills,3,10
7,444,Hunting and Gathering Skills,3,10
7,444,Hunting and Gathering Skills,3,11
7,444,Language and Linguistics,3,13.8
7,444,Language and Linguistics,3,12.9
7,444,Language and Linguistics,3,11.6
7,444,Language and Linguistics,3,11.6
7,444,Shamanism and Spiritual Practices,3,9.5
7,444,Shamanism and Spiritual Practices,3,7
7,444,Shamanism and Spiritual Practices,3,9
7,444,Shamanism and Spiritual Practices,3,11
7,444,Shamanism and Spiritual Practices,3,8.5
7,444,Shamanism and Spiritual Practices,3,4.5
7,444,Shamanism and Spiritual Practices,3,11
7,444,Shamanism and Spiritual Practices,3,11.5
7,444,Shamanism and Spiritual Practices,3,7.5
7,444,Shamanism and Spiritual Practices,3,6
7,444,Social Organization and Governance,1,15
7,444,Social Organization and Governance,1,14
7,444,Social Organization and Governance,1,14
7,444,Social Organization and Governance,1,15
7,444,Social Organization and Governance,1,14
7,444,Social Organization and Governance,1,13
7,444,Social Organization and Governance,1,13
7,444,Social Organization and Governance,1,15
7,444,Tribal Lore and Traditions,2,16.5
7,444,Tribal Lore and Traditions,2,10.5
7,444,Tribal Lore and Traditions,2,12
7,444,Tribal Lore and Traditions,2,15.5
7,444,Tribal Lore and Traditions,2,17.75
7,444,Warfare and Diplomacy,3,14.5
7,444,Warfare and Diplomacy,3,10.5
7,444,Warfare and Diplomacy,3,16.75
7,444,Warfare and Diplomacy,3,18
7,444,Warfare and Diplomacy,3,13.25
7,466,Art and Symbolism,1,15
7,466,Art and Symbolism,1,7
7,466,Art and Symbolism,1,7
7,466,Astronomy and Celestial Navigation,2,13
7,466,Astronomy and Celestial Navigation,2,11.5
7,466,Astronomy and Celestial Navigation,2,11.5
7,466,Astronomy and Celestial Navigation,2,13
7,466,Environmental Stewardship,2,13
7,466,Environmental Stewardship,2,14
7,466,Environmental Stewardship,2,7.75
7,466,Herbalism and Medicine,2,14.75
7,466,Herbalism and Medicine,2,13.75
7,466,Herbalism and Medicine,2,10.5
7,466,Hunting and Gathering Skills,3,12.5
7,466,Hunting and Gathering Skills,3,15
7,466,Hunting and Gathering Skills,3,10
7,466,Hunting and Gathering Skills,3,11
7,466,Hunting and Gathering Skills,3,18
7,466,Hunting and Gathering Skills,3,7
7,466,Language and Linguistics,3,7.2
7,466,Language and Linguistics,3,9.5
7,466,Language and Linguistics,3,9.4
7,466,Language and Linguistics,3,10.6
7,466,Shamanism and Spiritual Practices,3,12.5
7,466,Shamanism and Spiritual Practices,3,12.5
7,466,Shamanism and Spiritual Practices,3,3
7,466,Shamanism and Spiritual Practices,3,5
7,466,Shamanism and Spiritual Practices,3,7
7,466,Shamanism and Spiritual Practices,3,13
7,466,Shamanism and Spiritual Practices,3,8
7,466,Shamanism and Spiritual Practices,3,8.5
7,466,Shamanism and Spiritual Practices,3,9
7,466,Shamanism and Spiritual Practices,3,10.5
7,466,Social Organization and Governance,1,11
7,466,Social Organization and Governance,1,15
7,466,Social Organization and Governance,1,16
7,466,Social Organization and Governance,1,15
7,466,Social Organization and Governance,1,13
7,466,Social Organization and Governance,1,14
7,466,Social Organization and Governance,1,14
7,466,Social Organization and Governance,1,15
7,466,Tribal Lore and Traditions,2,13.25
7,466,Tribal Lore and Traditions,2,5.75
7,466,Tribal Lore and Traditions,2,14
7,466,Tribal Lore and Traditions,2,12.5
7,466,Tribal Lore and Traditions,2,11.25
7,466,Warfare and Diplomacy,3,9.25
7,466,Warfare and Diplomacy,3,11
7,466,Warfare and Diplomacy,3,20
7,466,Warfare and Diplomacy,3,13.75
7,466,Warfare and Diplomacy,3,17
7,477,Art and Symbolism,1,18
7,477,Art and Symbolism,1,12.5
7,477,Art and Symbolism,1,7
7,477,Astronomy and Celestial Navigation,2,9.5
7,477,Astronomy and Celestial Navigation,2,10
7,477,Astronomy and Celestial Navigation,2,12
7,477,Astronomy and Celestial Navigation,2,10.5
7,477,Environmental Stewardship,2,11.5
7,477,Environmental Stewardship,2,14
7,477,Environmental Stewardship,2,13.25
7,477,Herbalism and Medicine,2,9.5
7,477,Herbalism and Medicine,2,12.5
7,477,Hunting and Gathering Skills,3,11.5
7,477,Hunting and Gathering Skills,3,14
7,477,Hunting and Gathering Skills,3,13
7,477,Hunting and Gathering Skills,3,18
7,477,Hunting and Gathering Skills,3,12.5
7,477,Hunting and Gathering Skills,3,16
7,477,Hunting and Gathering Skills,3,10.5
7,477,Language and Linguistics,3,10.1
7,477,Language and Linguistics,3,12.3
7,477,Language and Linguistics,3,11.2
7,477,Language and Linguistics,3,8.7
7,477,Shamanism and Spiritual Practices,3,10.5
7,477,Shamanism and Spiritual Practices,3,9.5
7,477,Shamanism and Spiritual Practices,3,7.5
7,477,Shamanism and Spiritual Practices,3,9
7,477,Shamanism and Spiritual Practices,3,11
7,477,Shamanism and Spiritual Practices,3,9
7,477,Shamanism and Spiritual Practices,3,7.5
7,477,Shamanism and Spiritual Practices,3,10
7,477,Shamanism and Spiritual Practices,3,9.5
7,477,Shamanism and Spiritual Practices,3,5.5
7,477,Social Organization and Governance,1,15
7,477,Social Organization and Governance,1,14
7,477,Social Organization and Governance,1,14
7,477,Social Organization and Governance,1,13
7,477,Social Organization and Governance,1,14
7,477,Social Organization and Governance,1,13
7,477,Social Organization and Governance,1,14
7,477,Social Organization and Governance,1,15
7,477,Tribal Lore and Traditions,2,12
7,477,Tribal Lore and Traditions,2,11.75
7,477,Tribal Lore and Traditions,2,15.75
7,477,Tribal Lore and Traditions,2,12
